customer_id,interaction_type,interaction_outcome,payment_method,payment_status,Transaction_type,TheLastTransDate,Months_Since_Last_Transaction,Target
6485,Feedback,Unresolved,Credit Card,Refunded,Refund,2020-11-15,47,0
6485,Support Request,Resolved,Credit Card,Refunded,Refund,2020-11-15,47,0
5907,Support Request,Implemented,PayPal,Completed,Refund,2020-11-16,47,0
6057,Complaint,Unresolved,Debit Card,Pending,Refund,2020-11-17,47,0
2731,Complaint,Unresolved,Credit Card,Pending,Refund,2020-11-17,47,0
2731,Feedback,Implemented,Credit Card,Pending,Refund,2020-11-17,47,0
1554,Complaint,Resolved,Credit Card,Completed,Purchase,2020-11-17,47,0
3532,Support Request,Resolved,Debit Card,Completed,Refund,2020-11-18,47,0
8263,Complaint,Pending,PayPal,Pending,Purchase,2020-11-18,47,0
9998,Support Request,Resolved,Debit Card,Completed,Purchase,2020-11-18,47,0
1018,Complaint,Resolved,Credit Card,Pending,Purchase,2020-11-19,47,0
4889,Support Request,Unresolved,Credit Card,Refunded,Purchase,2020-11-20,47,0
5889,Complaint,Implemented,Credit Card,Pending,Purchase,2020-11-20,47,0
9219,Support Request,Unresolved,PayPal,Pending,Purchase,2020-11-22,47,0
4721,Complaint,Implemented,PayPal,Pending,Purchase,2020-11-22,47,0
3376,Feedback,Implemented,Debit Card,Completed,Purchase,2020-11-22,47,0
3376,Feedback,Implemented,Debit Card,Refunded,Refund,2020-11-22,47,0
3376,Feedback,Implemented,PayPal,Refunded,Refund,2020-11-22,47,0
2698,Feedback,Resolved,Credit Card,Completed,Refund,2020-11-22,47,0
2698,Feedback,Resolved,Debit Card,Completed,Purchase,2020-11-22,47,0
2698,Support Request,Pending,Credit Card,Completed,Refund,2020-11-22,47,0
2698,Support Request,Pending,Debit Card,Completed,Purchase,2020-11-22,47,0
2698,Support Request,Resolved,Credit Card,Completed,Refund,2020-11-22,47,0
2698,Support Request,Resolved,Debit Card,Completed,Purchase,2020-11-22,47,0
2550,Complaint,Unresolved,PayPal,Completed,Purchase,2020-11-22,47,0
2550,Support Request,Unresolved,PayPal,Completed,Purchase,2020-11-22,47,0
9053,Feedback,Pending,PayPal,Refunded,Purchase,2020-11-24,47,0
9053,Feedback,Unresolved,PayPal,Refunded,Purchase,2020-11-24,47,0
10456,Complaint,Unresolved,Credit Card,Completed,Refund,2020-11-24,47,0
10456,Complaint,Unresolved,Credit Card,Pending,Purchase,2020-11-24,47,0
10456,Feedback,Implemented,Credit Card,Completed,Refund,2020-11-24,47,0
10456,Feedback,Implemented,Credit Card,Pending,Purchase,2020-11-24,47,0
10456,Feedback,Pending,Credit Card,Completed,Refund,2020-11-24,47,0
10456,Feedback,Pending,Credit Card,Pending,Purchase,2020-11-24,47,0
10456,Support Request,Unresolved,Credit Card,Completed,Refund,2020-11-24,47,0
10456,Support Request,Unresolved,Credit Card,Pending,Purchase,2020-11-24,47,0
5713,Feedback,Unresolved,Debit Card,Pending,Purchase,2020-11-24,47,0
5713,Feedback,Unresolved,PayPal,Refunded,Refund,2020-11-24,47,0
6995,Complaint,Pending,Credit Card,Pending,Refund,2020-11-25,47,0
9026,Feedback,Implemented,Debit Card,Refunded,Refund,2020-11-25,47,0
3430,Feedback,Resolved,Credit Card,Refunded,Purchase,2020-11-26,47,0
3430,Feedback,Unresolved,Credit Card,Refunded,Purchase,2020-11-26,47,0
3781,Support Request,Unresolved,Credit Card,Pending,Purchase,2020-11-27,47,0
3781,Support Request,Unresolved,PayPal,Pending,Refund,2020-11-27,47,0
4760,Support Request,Resolved,Debit Card,Pending,Purchase,2020-11-27,47,0
1991,Support Request,Implemented,Credit Card,Completed,Purchase,2020-11-27,47,0
1991,Support Request,Implemented,Credit Card,Refunded,Refund,2020-11-27,47,0
1991,Support Request,Implemented,PayPal,Pending,Refund,2020-11-27,47,0
1351,Support Request,Unresolved,PayPal,Refunded,Purchase,2020-11-27,47,0
10411,Feedback,Pending,Debit Card,Pending,Purchase,2020-11-27,47,0
10411,Feedback,Pending,PayPal,Pending,Refund,2020-11-27,47,0
10411,Support Request,Pending,Debit Card,Pending,Purchase,2020-11-27,47,0
10411,Support Request,Pending,PayPal,Pending,Refund,2020-11-27,47,0
10411,Support Request,Unresolved,Debit Card,Pending,Purchase,2020-11-27,47,0
10411,Support Request,Unresolved,PayPal,Pending,Refund,2020-11-27,47,0
9056,Support Request,Pending,Credit Card,Completed,Refund,2020-11-28,47,0
6292,Feedback,Unresolved,Debit Card,Completed,Purchase,2020-11-28,47,0
6292,Feedback,Unresolved,Debit Card,Refunded,Purchase,2020-11-28,47,0
3897,Complaint,Unresolved,Credit Card,Pending,Refund,2020-11-28,47,0
3897,Complaint,Unresolved,Debit Card,Pending,Refund,2020-11-28,47,0
3897,Complaint,Unresolved,PayPal,Completed,Purchase,2020-11-28,47,0
3897,Complaint,Unresolved,PayPal,Refunded,Refund,2020-11-28,47,0
3897,Feedback,Implemented,Credit Card,Pending,Refund,2020-11-28,47,0
3897,Feedback,Implemented,Debit Card,Pending,Refund,2020-11-28,47,0
3897,Feedback,Implemented,PayPal,Completed,Purchase,2020-11-28,47,0
3897,Feedback,Implemented,PayPal,Refunded,Refund,2020-11-28,47,0
5033,Complaint,Implemented,Credit Card,Completed,Purchase,2020-11-29,47,0
5033,Complaint,Implemented,Credit Card,Refunded,Purchase,2020-11-29,47,0
5033,Complaint,Implemented,PayPal,Refunded,Refund,2020-11-29,47,0
4342,Feedback,Unresolved,PayPal,Refunded,Purchase,2020-11-30,47,0
4342,Support Request,Resolved,PayPal,Refunded,Purchase,2020-11-30,47,0
59,Feedback,Pending,Debit Card,Completed,Purchase,2020-11-30,47,0
6640,Complaint,Resolved,Debit Card,Refunded,Purchase,2020-11-30,47,0
6640,Feedback,Unresolved,Debit Card,Refunded,Purchase,2020-11-30,47,0
6640,Support Request,Unresolved,Debit Card,Refunded,Purchase,2020-11-30,47,0
9587,Support Request,Implemented,Credit Card,Refunded,Refund,2020-11-30,47,0
9587,Support Request,Implemented,Debit Card,Pending,Refund,2020-11-30,47,0
8438,Complaint,Implemented,Credit Card,Pending,Refund,2020-11-30,47,0
6654,Feedback,Unresolved,Credit Card,Completed,Refund,2020-12-01,46,0
776,Complaint,Pending,Debit Card,Pending,Purchase,2020-12-01,46,0
776,Complaint,Pending,Debit Card,Refunded,Purchase,2020-12-01,46,0
776,Complaint,Pending,PayPal,Completed,Purchase,2020-12-01,46,0
776,Complaint,Pending,PayPal,Pending,Purchase,2020-12-01,46,0
6845,Feedback,Resolved,Debit Card,Pending,Refund,2020-12-02,46,0
6845,Support Request,Unresolved,Debit Card,Pending,Refund,2020-12-02,46,0
9739,Complaint,Pending,Debit Card,Refunded,Purchase,2020-12-02,46,0
9739,Complaint,Pending,Debit Card,Refunded,Refund,2020-12-02,46,0
9739,Complaint,Pending,PayPal,Completed,Refund,2020-12-02,46,0
9116,Support Request,Implemented,Credit Card,Pending,Refund,2020-12-03,46,0
9116,Support Request,Implemented,PayPal,Pending,Refund,2020-12-03,46,0
5633,Complaint,Implemented,Credit Card,Pending,Purchase,2020-12-03,46,0
5633,Feedback,Unresolved,Credit Card,Pending,Purchase,2020-12-03,46,0
5978,Feedback,Unresolved,PayPal,Completed,Purchase,2020-12-03,46,0
5978,Feedback,Unresolved,PayPal,Completed,Refund,2020-12-03,46,0
5978,Support Request,Implemented,PayPal,Completed,Purchase,2020-12-03,46,0
5978,Support Request,Implemented,PayPal,Completed,Refund,2020-12-03,46,0
7528,Feedback,Implemented,Debit Card,Refunded,Purchase,2020-12-03,46,0
2249,Support Request,Pending,Debit Card,Pending,Purchase,2020-12-03,46,0
2249,Support Request,Pending,Debit Card,Pending,Refund,2020-12-03,46,0
1730,Feedback,Unresolved,Credit Card,Pending,Purchase,2020-12-04,46,0
1730,Feedback,Unresolved,Debit Card,Pending,Purchase,2020-12-04,46,0
920,Complaint,Resolved,PayPal,Pending,Purchase,2020-12-04,46,0
920,Support Request,Implemented,PayPal,Pending,Purchase,2020-12-04,46,0
4256,Complaint,Pending,PayPal,Completed,Refund,2020-12-04,46,0
4256,Feedback,Implemented,PayPal,Completed,Refund,2020-12-04,46,0
3017,Complaint,Implemented,PayPal,Refunded,Refund,2020-12-05,46,0
3017,Feedback,Unresolved,PayPal,Refunded,Refund,2020-12-05,46,0
979,Feedback,Implemented,Credit Card,Completed,Refund,2020-12-05,46,0
6678,Support Request,Resolved,Credit Card,Refunded,Purchase,2020-12-05,46,0
7471,Complaint,Pending,Debit Card,Pending,Refund,2020-12-06,46,0
9405,Complaint,Implemented,Debit Card,Refunded,Refund,2020-12-06,46,0
9405,Complaint,Implemented,PayPal,Refunded,Purchase,2020-12-06,46,0
9405,Complaint,Resolved,Debit Card,Refunded,Refund,2020-12-06,46,0
9405,Complaint,Resolved,PayPal,Refunded,Purchase,2020-12-06,46,0
9405,Feedback,Pending,Debit Card,Refunded,Refund,2020-12-06,46,0
9405,Feedback,Pending,PayPal,Refunded,Purchase,2020-12-06,46,0
9405,Feedback,Resolved,Debit Card,Refunded,Refund,2020-12-06,46,0
9405,Feedback,Resolved,PayPal,Refunded,Purchase,2020-12-06,46,0
9405,Feedback,Unresolved,Debit Card,Refunded,Refund,2020-12-06,46,0
9405,Feedback,Unresolved,PayPal,Refunded,Purchase,2020-12-06,46,0
735,Feedback,Resolved,Credit Card,Completed,Purchase,2020-12-06,46,0
735,Feedback,Resolved,Credit Card,Refunded,Refund,2020-12-06,46,0
735,Feedback,Resolved,Debit Card,Refunded,Purchase,2020-12-06,46,0
735,Support Request,Unresolved,Credit Card,Completed,Purchase,2020-12-06,46,0
735,Support Request,Unresolved,Credit Card,Refunded,Refund,2020-12-06,46,0
735,Support Request,Unresolved,Debit Card,Refunded,Purchase,2020-12-06,46,0
1295,Support Request,Unresolved,Debit Card,Pending,Refund,2020-12-07,46,0
1295,Support Request,Unresolved,PayPal,Refunded,Purchase,2020-12-07,46,0
9045,Complaint,Resolved,Debit Card,Completed,Refund,2020-12-07,46,0
7240,Feedback,Pending,Credit Card,Pending,Purchase,2020-12-07,46,0
6783,Feedback,Resolved,Credit Card,Pending,Refund,2020-12-07,46,0
6783,Feedback,Unresolved,Credit Card,Pending,Refund,2020-12-07,46,0
10510,Complaint,Implemented,Credit Card,Completed,Purchase,2020-12-08,46,0
967,Support Request,Implemented,PayPal,Completed,Purchase,2020-12-08,46,0
3556,Feedback,Pending,Credit Card,Pending,Purchase,2020-12-10,46,0
3556,Feedback,Pending,Credit Card,Refunded,Refund,2020-12-10,46,0
2873,Complaint,Unresolved,Credit Card,Completed,Purchase,2020-12-11,46,0
2935,Complaint,Pending,Debit Card,Pending,Purchase,2020-12-11,46,0
2935,Complaint,Pending,Debit Card,Refunded,Purchase,2020-12-11,46,0
2935,Feedback,Implemented,Debit Card,Pending,Purchase,2020-12-11,46,0
2935,Feedback,Implemented,Debit Card,Refunded,Purchase,2020-12-11,46,0
2935,Feedback,Unresolved,Debit Card,Pending,Purchase,2020-12-11,46,0
2935,Feedback,Unresolved,Debit Card,Refunded,Purchase,2020-12-11,46,0
1766,Feedback,Pending,Debit Card,Completed,Refund,2020-12-11,46,0
10750,Feedback,Pending,Credit Card,Pending,Refund,2020-12-11,46,0
9476,Support Request,Resolved,Credit Card,Completed,Purchase,2020-12-12,46,0
5943,Complaint,Unresolved,Credit Card,Completed,Purchase,2020-12-12,46,0
5943,Support Request,Pending,Credit Card,Completed,Purchase,2020-12-12,46,0
5989,Feedback,Pending,Credit Card,Pending,Refund,2020-12-12,46,0
5989,Feedback,Pending,PayPal,Refunded,Refund,2020-12-12,46,0
7996,Complaint,Pending,Debit Card,Completed,Purchase,2020-12-12,46,0
7996,Complaint,Pending,Debit Card,Refunded,Purchase,2020-12-12,46,0
7996,Complaint,Pending,PayPal,Refunded,Refund,2020-12-12,46,0
7996,Complaint,Unresolved,Debit Card,Completed,Purchase,2020-12-12,46,0
7996,Complaint,Unresolved,Debit Card,Refunded,Purchase,2020-12-12,46,0
7996,Complaint,Unresolved,PayPal,Refunded,Refund,2020-12-12,46,0
7397,Support Request,Resolved,Credit Card,Completed,Purchase,2020-12-13,46,0
7397,Support Request,Resolved,Credit Card,Refunded,Refund,2020-12-13,46,0
6936,Feedback,Resolved,PayPal,Completed,Purchase,2020-12-13,46,0
6936,Feedback,Resolved,PayPal,Refunded,Purchase,2020-12-13,46,0
8672,Complaint,Implemented,Credit Card,Pending,Refund,2020-12-13,46,0
8672,Complaint,Pending,Credit Card,Pending,Refund,2020-12-13,46,0
8672,Complaint,Resolved,Credit Card,Pending,Refund,2020-12-13,46,0
10933,Complaint,Pending,Debit Card,Completed,Purchase,2020-12-13,46,0
10933,Complaint,Pending,Debit Card,Pending,Refund,2020-12-13,46,0
10933,Complaint,Pending,PayPal,Refunded,Refund,2020-12-13,46,0
10933,Complaint,Unresolved,Debit Card,Completed,Purchase,2020-12-13,46,0
10933,Complaint,Unresolved,Debit Card,Pending,Refund,2020-12-13,46,0
10933,Complaint,Unresolved,PayPal,Refunded,Refund,2020-12-13,46,0
10933,Feedback,Implemented,Debit Card,Completed,Purchase,2020-12-13,46,0
10933,Feedback,Implemented,Debit Card,Pending,Refund,2020-12-13,46,0
10933,Feedback,Implemented,PayPal,Refunded,Refund,2020-12-13,46,0
2466,Support Request,Pending,Credit Card,Completed,Refund,2020-12-13,46,0
5192,Feedback,Pending,Credit Card,Completed,Refund,2020-12-14,46,0
5192,Feedback,Pending,Credit Card,Refunded,Refund,2020-12-14,46,0
9115,Feedback,Unresolved,Debit Card,Refunded,Refund,2020-12-14,46,0
7135,Feedback,Unresolved,PayPal,Completed,Refund,2020-12-15,46,0
5629,Complaint,Implemented,Credit Card,Completed,Purchase,2020-12-15,46,0
3516,Complaint,Pending,Credit Card,Completed,Refund,2020-12-15,46,0
3516,Complaint,Pending,Credit Card,Pending,Refund,2020-12-15,46,0
950,Support Request,Unresolved,PayPal,Completed,Refund,2020-12-15,46,0
1758,Feedback,Implemented,PayPal,Refunded,Refund,2020-12-16,46,0
7267,Support Request,Implemented,Debit Card,Pending,Refund,2020-12-16,46,0
7267,Support Request,Unresolved,Debit Card,Pending,Refund,2020-12-16,46,0
10319,Complaint,Implemented,Credit Card,Refunded,Refund,2020-12-17,46,0
625,Feedback,Unresolved,Credit Card,Completed,Refund,2020-12-17,46,0
4278,Feedback,Resolved,Debit Card,Pending,Purchase,2020-12-18,46,0
7942,Complaint,Implemented,Credit Card,Refunded,Refund,2020-12-18,46,0
9917,Feedback,Resolved,Debit Card,Pending,Purchase,2020-12-19,46,0
9917,Support Request,Pending,Debit Card,Pending,Purchase,2020-12-19,46,0
10945,Complaint,Implemented,Debit Card,Refunded,Refund,2020-12-19,46,0
10945,Complaint,Implemented,PayPal,Refunded,Refund,2020-12-19,46,0
10945,Feedback,Pending,Debit Card,Refunded,Refund,2020-12-19,46,0
10945,Feedback,Pending,PayPal,Refunded,Refund,2020-12-19,46,0
10945,Support Request,Pending,Debit Card,Refunded,Refund,2020-12-19,46,0
10945,Support Request,Pending,PayPal,Refunded,Refund,2020-12-19,46,0
10447,Feedback,Pending,PayPal,Pending,Refund,2020-12-20,46,0
4039,Complaint,Implemented,Credit Card,Refunded,Refund,2020-12-20,46,0
4039,Complaint,Implemented,Debit Card,Pending,Purchase,2020-12-20,46,0
4039,Complaint,Pending,Credit Card,Refunded,Refund,2020-12-20,46,0
4039,Complaint,Pending,Debit Card,Pending,Purchase,2020-12-20,46,0
4039,Feedback,Unresolved,Credit Card,Refunded,Refund,2020-12-20,46,0
4039,Feedback,Unresolved,Debit Card,Pending,Purchase,2020-12-20,46,0
597,Complaint,Pending,Debit Card,Refunded,Refund,2020-12-21,46,0
597,Feedback,Resolved,Debit Card,Refunded,Refund,2020-12-21,46,0
8848,Complaint,Unresolved,Debit Card,Pending,Refund,2020-12-21,46,0
64,Support Request,Unresolved,PayPal,Completed,Purchase,2020-12-23,46,0
1706,Support Request,Pending,Credit Card,Completed,Refund,2020-12-24,46,0
1706,Support Request,Pending,PayPal,Pending,Refund,2020-12-24,46,0
8221,Complaint,Unresolved,Credit Card,Refunded,Refund,2020-12-24,46,0
6440,Complaint,Pending,Credit Card,Refunded,Refund,2020-12-25,46,0
6440,Complaint,Pending,PayPal,Pending,Purchase,2020-12-25,46,0
10025,Support Request,Pending,Credit Card,Completed,Refund,2020-12-25,46,0
628,Complaint,Implemented,Debit Card,Completed,Purchase,2020-12-25,46,0
628,Support Request,Pending,Debit Card,Completed,Purchase,2020-12-25,46,0
2667,Complaint,Resolved,Debit Card,Refunded,Purchase,2020-12-26,46,0
2667,Complaint,Resolved,PayPal,Completed,Refund,2020-12-26,46,0
2014,Complaint,Implemented,PayPal,Pending,Purchase,2020-12-27,46,0
2014,Support Request,Unresolved,PayPal,Pending,Purchase,2020-12-27,46,0
714,Complaint,Resolved,Debit Card,Refunded,Purchase,2020-12-28,46,0
4081,Complaint,Pending,Credit Card,Pending,Purchase,2020-12-29,46,0
4081,Complaint,Pending,PayPal,Pending,Purchase,2020-12-29,46,0
4081,Support Request,Implemented,Credit Card,Pending,Purchase,2020-12-29,46,0
4081,Support Request,Implemented,PayPal,Pending,Purchase,2020-12-29,46,0
4081,Support Request,Resolved,Credit Card,Pending,Purchase,2020-12-29,46,0
4081,Support Request,Resolved,PayPal,Pending,Purchase,2020-12-29,46,0
5463,Support Request,Pending,Credit Card,Completed,Refund,2020-12-29,46,0
5463,Support Request,Pending,Credit Card,Pending,Purchase,2020-12-29,46,0
6011,Support Request,Implemented,Credit Card,Refunded,Refund,2020-12-29,46,0
6011,Support Request,Implemented,PayPal,Completed,Purchase,2020-12-29,46,0
6401,Complaint,Pending,Debit Card,Pending,Refund,2020-12-30,46,0
6401,Feedback,Resolved,Debit Card,Pending,Refund,2020-12-30,46,0
7918,Feedback,Implemented,PayPal,Refunded,Refund,2020-12-30,46,0
7918,Support Request,Pending,PayPal,Refunded,Refund,2020-12-30,46,0
7771,Feedback,Resolved,Debit Card,Refunded,Purchase,2020-12-30,46,0
7771,Support Request,Resolved,Debit Card,Refunded,Purchase,2020-12-30,46,0
7863,Feedback,Resolved,PayPal,Pending,Refund,2020-12-30,46,0
8497,Feedback,Implemented,Debit Card,Pending,Purchase,2020-12-30,46,0
4911,Feedback,Unresolved,Credit Card,Pending,Purchase,2020-12-30,46,0
4911,Feedback,Unresolved,Credit Card,Refunded,Refund,2020-12-30,46,0
3569,Support Request,Pending,Credit Card,Pending,Purchase,2020-12-31,46,0
9950,Feedback,Implemented,Credit Card,Refunded,Purchase,2020-12-31,46,0
9950,Feedback,Implemented,Debit Card,Pending,Refund,2020-12-31,46,0
9950,Feedback,Implemented,Debit Card,Refunded,Purchase,2020-12-31,46,0
9950,Support Request,Pending,Credit Card,Refunded,Purchase,2020-12-31,46,0
9950,Support Request,Pending,Debit Card,Pending,Refund,2020-12-31,46,0
9950,Support Request,Pending,Debit Card,Refunded,Purchase,2020-12-31,46,0
9950,Support Request,Resolved,Credit Card,Refunded,Purchase,2020-12-31,46,0
9950,Support Request,Resolved,Debit Card,Pending,Refund,2020-12-31,46,0
9950,Support Request,Resolved,Debit Card,Refunded,Purchase,2020-12-31,46,0
9950,Support Request,Unresolved,Credit Card,Refunded,Purchase,2020-12-31,46,0
9950,Support Request,Unresolved,Debit Card,Pending,Refund,2020-12-31,46,0
9950,Support Request,Unresolved,Debit Card,Refunded,Purchase,2020-12-31,46,0
211,Complaint,Unresolved,Credit Card,Pending,Refund,2021-01-01,45,0
211,Complaint,Unresolved,Credit Card,Refunded,Purchase,2021-01-01,45,0
211,Complaint,Unresolved,PayPal,Pending,Refund,2021-01-01,45,0
1251,Complaint,Implemented,Credit Card,Completed,Refund,2021-01-02,45,0
1251,Complaint,Implemented,Credit Card,Pending,Refund,2021-01-02,45,0
1251,Complaint,Implemented,Credit Card,Refunded,Refund,2021-01-02,45,0
1251,Support Request,Pending,Credit Card,Completed,Refund,2021-01-02,45,0
1251,Support Request,Pending,Credit Card,Pending,Refund,2021-01-02,45,0
1251,Support Request,Pending,Credit Card,Refunded,Refund,2021-01-02,45,0
7843,Feedback,Implemented,Debit Card,Completed,Purchase,2021-01-02,45,0
7843,Feedback,Implemented,Debit Card,Refunded,Purchase,2021-01-02,45,0
7843,Feedback,Implemented,PayPal,Completed,Purchase,2021-01-02,45,0
6854,Support Request,Resolved,Debit Card,Refunded,Refund,2021-01-02,45,0
6854,Support Request,Resolved,PayPal,Completed,Purchase,2021-01-02,45,0
9774,Complaint,Implemented,PayPal,Completed,Purchase,2021-01-03,45,0
9774,Complaint,Implemented,PayPal,Pending,Purchase,2021-01-03,45,0
8949,Complaint,Unresolved,Debit Card,Refunded,Refund,2021-01-03,45,0
8949,Feedback,Pending,Debit Card,Refunded,Refund,2021-01-03,45,0
3893,Complaint,Implemented,PayPal,Refunded,Purchase,2021-01-03,45,0
3893,Complaint,Unresolved,PayPal,Refunded,Purchase,2021-01-03,45,0
3893,Feedback,Unresolved,PayPal,Refunded,Purchase,2021-01-03,45,0
5021,Complaint,Implemented,PayPal,Completed,Refund,2021-01-03,45,0
3536,Complaint,Pending,Debit Card,Refunded,Purchase,2021-01-04,45,0
1744,Support Request,Pending,Credit Card,Refunded,Purchase,2021-01-04,45,0
1744,Support Request,Pending,Debit Card,Refunded,Purchase,2021-01-04,45,0
7654,Complaint,Unresolved,Credit Card,Refunded,Refund,2021-01-04,45,0
7654,Complaint,Unresolved,Debit Card,Pending,Refund,2021-01-04,45,0
7782,Complaint,Unresolved,PayPal,Completed,Refund,2021-01-05,45,0
7782,Support Request,Unresolved,PayPal,Completed,Refund,2021-01-05,45,0
10994,Complaint,Unresolved,PayPal,Pending,Purchase,2021-01-05,45,0
10994,Feedback,Resolved,PayPal,Pending,Purchase,2021-01-05,45,0
361,Feedback,Implemented,Debit Card,Refunded,Purchase,2021-01-05,45,0
361,Feedback,Resolved,Debit Card,Refunded,Purchase,2021-01-05,45,0
